Externe	12/14/19	Leonhard Schrickel	Artikel von Leonhard Schrickel in der Weimarischen Landeszeitung Deutschland vom 14. Dezember 1919	All’ diese so heftig auf nicht-expressionistische und nicht-dadaistische Meinungen reagierenden Jünglinge und Jungfrauen dürften körperlich oder geistig in jener Entwicklungsperiode stehen, die wir alle einmal durchgemacht haben und die solche Erscheinungen und Merkmale zutage fördert. Symptome, die man bisher aber nicht an die Öffentlichkeit zu tragen pflegte. Dafür liegt auch heute eigentlich kein zwingender Grund vor.	Der Jugend ihr Recht! Der Most will gären! Das gilt heute wie immer und ist eine Forderung ganz im Rahmen des „Geistes von Weimar“. Aber dieser Most bedarf der Pflege und der Aufsicht Erfahrener, diese Jugend bedarf der Schulbänke, nicht der Öffentlichkeit. Ganz ohne Zweifel: Der Expressionismus und Dadaismus usw., sie haben ihre, wenn auch vielleicht noch problematische Daseinsberechtigung – aber sie haben kein Recht, sich an die Stelle gereifter Kunst zu setzen. Zu weit gegangen ist es freilich, wenn man die jüngsten Explosionen einer geistig-künstlerischen Revolution oder Rebellion den Irrenärzten zur Weiterbildung empfiehlt; es sind gewiß, wie letzten Endes eben alles elementare Hervorbrechende, die Bande der Tradition sprengende Leben eines starken Frühlings, anormale Erscheinungen, Fieberzustände, aber sie dürfen nicht als Geisteskrankheiten angesprochen, sondern können höchsten mit Pubertätsmerkmalen verglichen werden. All’ diese so heftig auf nicht-expressionistische und nicht-dadaistische Meinungen reagierenden Jünglinge und Jungfrauen dürften körperlich oder geistig in jener Entwicklungsperiode stehen, die wir alle einmal durchgemacht haben und die solche Erscheinungen und Merkmale zutage fördert. Symptome, die man bisher aber nicht an die Öffentlichkeit zu tragen pflegte. Dafür liegt auch heute eigentlich kein zwingender Grund vor.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 526f.	Weimarische Landeszeitung Deutschland Nr. 342/1919 vom 14. Dezember 1919	
Bauhaus-Akteure	12/16/19	Walter Gropius	Walter Gropius an Max Osborn am 16. Dezember 1919	Das blöde Spießertum in Weimar hat uns den Fehdehandschuh hingeworfen und versucht, eine große Stimmungshetze gegen uns zu machen. Wir haben den Kampf aufgenommen und in einer Versammlung, die geradezu grotesk zu nennen war, gelang es mir, alle Lacher auf meine Seite zu bekommen. Es wird aber weiter in der Presse unterminiert.	Das blöde Spießertum in Weimar hat uns den Fehdehandschuh hingeworfen und versucht, eine große Stimmungshetze gegen uns zu machen. Wir haben den Kampf aufgenommen und in einer Versammlung, die geradezu grotesk zu nennen war, gelang es mir, alle Lacher auf meine Seite zu bekommen. Es wird aber weiter in der Presse unterminiert. […] An und für sich begrüße ich die Klärung der Atmosphäre. Es besteht nur die große Gefahr, daß unser Budget im Landtag zerpflückt wird, wenn systematisch von der altdeutschen reaktionären Clique, die hier recht dick und rund ist, dagegen Sturm gelaufen wird.			Karl-Heinz Hüter, Das Bauhaus in Weimar. Studie zur gesellschaftspolitischen Geschichte einer deutschen Kunstschule, Berlin 1979, S. 213.		
Externe	12/19/19	Leonhard Schrickel	Artikel von Leonhard Schrickel in der Weimarischen Landeszeitung Deutschland vom 19. Dezember 1919	Wir hatten in Weimar eine Künstlerschar, auf die wir stolz sein konnten, die nicht durch Cliquenwirtschaft sich einen Namen gemacht hatten, die nicht der Klüngel trug, sondern die sich durch ihre Leistungen einen Namen zu machen verstanden hatten, und nicht etwa nur in Weimar, sondern in der ganzen Kunstwelt und die getragen wurden durch ihr künstlerisches Ansehen, das sie in der Stadt und überall genossen. Wo sind sie hin?	Wir hatten in Weimar eine Künstlerschar, auf die wir stolz sein konnten, die nicht durch Cliquenwirtschaft sich einen Namen gemacht hatten, die nicht der Klüngel trug, sondern die sich durch ihre Leistungen einen Namen zu machen verstanden hatten, und nicht etwa nur in Weimar, sondern in der ganzen Kunstwelt und die getragen wurden durch ihr künstlerisches Ansehen, das sie in der Stadt und überall genossen. Wo sind sie hin?  Fassen wir zum Beispiel einmal unsere vormals im allerbesten Rufe stehende Kunstschule ins Auge. Wurde sie früher geleitet von Künstlern, die sich auf Grund hervorragender Leistungen einen allenthalben geachteten Namen erworben hatten, so steht sie jetzt unter der Leitung eines selbst in Künstlerkreisen fast völlig unbekannten Herrn, der Architekt ist oder war. […] Er hat, wie man hört, zunächst nur das eine erreicht, daß sich unsere bekannten Künstler fast ganz zurückgezogen haben. […] Aber auch ein großer Teil der Schüler, die bei der im „Bauhaus“ jetzt beliebten Methode keine künstlerische Förderung mehr finden, bäumen sich gegen die dort herrschenden Zustände auf. Ist es denn aber auch glaublich, daß Schülern die Ateliers sozusagen gesperrt werden, weil man diese Ateliers als Schlafräume für Ausländer braucht? Ist es denn glaublich, daß in dem Schülerrat unserer Weimarischen Kunstschule die Meinung von Ausländern maßgebend ist? Leute, denen man ihre undeutsche Abstammung (Galizien? Slowakei?) auf Meilenweite ansieht? Die sich mit „internationalen“ (richtig: antinationalen-vaterlandslosen) Gesinnung geradezu brüsten? Die ein antideutsches Heerlager bilden, um die deutschgesinnten und deutschgeborenen Schüler hinauszubeißen? Und das alles unter den Augen der Leitung, die nervös wird, wenn ein Schüler in öffentlicher Versammlung und durchaus unpolitisch sein Deutschtum betont?, also vom Recht des freien Staatsbürgers im freien Staat bescheiden genug Gebraucht macht. Ist es denn nur glaublich, daß hier in Weimar, der Stadt Schillers und Goethes, Ausländern, die eine in dieser für alle Stände bitter schweren Zeit geradezu als verbrecherisch zu bezeichnende Propaganda gegen deutsche Kunst und deutsches Wesen treiben, allerhand Erleichterungen (freies Studium, freie Wohnung, Freitische) gewährt werden oder zu verschaffen angestrebt wird, während unseren deutschen Kunstjüngern, die z.T. im Felde für unser Vaterland gekämpft und geblutet haben, die ihnen etwa bewilligten kärglichen Erleichterungen genommen werden sollen, wenn man ihnen derlei Erleichterungen überhaut zugesteht? […] […] es unterliegt nach alledem, was man erlebt und festzustellen sich genötigt sieht, keinem Zweifel, daß im „Bauhaus“ ein Geist gepflegt wird, der ebenso undeutsch wie unkünstlerisch anmutet. Und dagegen muß endlich offen Front gemacht werden! Wir wollen diese Umtriebe nicht! Wir wollen diese den Ruf Weimars als Kunststadt und Kulturstätte zerstörenden Machenschaften nicht länger dulden!			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 529ff.	Quelle: Weimarische Landeszeitung Deutschland Nr. 347/1919 vom 19. Dezember 1919.	
Externe	12/19/19	Leonhard Schrickel	Artikel von Leonhard Schrickel in der Weimarischen Landeszeitung Deutschland vom 19. Dezember 1919	Ist es denn aber auch glaublich, daß Schülern die Ateliers sozusagen gesperrt werden, weil man diese Ateliers als Schlafräume für Ausländer braucht?	Wir hatten in Weimar eine Künstlerschar, auf die wir stolz sein konnten, die nicht durch Cliquenwirtschaft sich einen Namen gemacht hatten, die nicht der Klüngel trug, sondern die sich durch ihre Leistungen einen Namen zu machen verstanden hatten, und nicht etwa nur in Weimar, sondern in der ganzen Kunstwelt und die getragen wurden durch ihr künstlerisches Ansehen, das sie in der Stadt und überall genossen. Wo sind sie hin?  Fassen wir zum Beispiel einmal unsere vormals im allerbesten Rufe stehende Kunstschule ins Auge. Wurde sie früher geleitet von Künstlern, die sich auf Grund hervorragender Leistungen einen allenthalben geachteten Namen erworben hatten, so steht sie jetzt unter der Leitung eines selbst in Künstlerkreisen fast völlig unbekannten Herrn, der Architekt ist oder war. […] Er hat, wie man hört, zunächst nur das eine erreicht, daß sich unsere bekannten Künstler fast ganz zurückgezogen haben. […] Aber auch ein großer Teil der Schüler, die bei der im „Bauhaus“ jetzt beliebten Methode keine künstlerische Förderung mehr finden, bäumen sich gegen die dort herrschenden Zustände auf. Ist es denn aber auch glaublich, daß Schülern die Ateliers sozusagen gesperrt werden, weil man diese Ateliers als Schlafräume für Ausländer braucht? Ist es denn glaublich, daß in dem Schülerrat unserer Weimarischen Kunstschule die Meinung von Ausländern maßgebend ist? Leute, denen man ihre undeutsche Abstammung (Galizien? Slowakei?) auf Meilenweite ansieht? Die sich mit „internationalen“ (richtig: antinationalen-vaterlandslosen) Gesinnung geradezu brüsten? Die ein antideutsches Heerlager bilden, um die deutschgesinnten und deutschgeborenen Schüler hinauszubeißen? Und das alles unter den Augen der Leitung, die nervös wird, wenn ein Schüler in öffentlicher Versammlung und durchaus unpolitisch sein Deutschtum betont?, also vom Recht des freien Staatsbürgers im freien Staat bescheiden genug Gebraucht macht. Ist es denn nur glaublich, daß hier in Weimar, der Stadt Schillers und Goethes, Ausländern, die eine in dieser für alle Stände bitter schweren Zeit geradezu als verbrecherisch zu bezeichnende Propaganda gegen deutsche Kunst und deutsches Wesen treiben, allerhand Erleichterungen (freies Studium, freie Wohnung, Freitische) gewährt werden oder zu verschaffen angestrebt wird, während unseren deutschen Kunstjüngern, die z.T. im Felde für unser Vaterland gekämpft und geblutet haben, die ihnen etwa bewilligten kärglichen Erleichterungen genommen werden sollen, wenn man ihnen derlei Erleichterungen überhaut zugesteht? […] […] es unterliegt nach alledem, was man erlebt und festzustellen sich genötigt sieht, keinem Zweifel, daß im „Bauhaus“ ein Geist gepflegt wird, der ebenso undeutsch wie unkünstlerisch anmutet. Und dagegen muß endlich offen Front gemacht werden! Wir wollen diese Umtriebe nicht! Wir wollen diese den Ruf Weimars als Kunststadt und Kulturstätte zerstörenden Machenschaften nicht länger dulden!			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 529ff.	Quelle: Weimarische Landeszeitung Deutschland Nr. 347/1919 vom 19. Dezember 1919.	
Externe	12/19/19	Leonhard Schrickel	Artikel von Leonhard Schrickel in der Weimarischen Landeszeitung Deutschland vom 19. Dezember 1919	Ist es denn glaublich, daß in dem Schülerrat unserer Weimarischen Kunstschule die Meinung von Ausländern maßgebend ist? Leute, denen man ihre undeutsche Abstammung (Galizien? Slowakei?) auf Meilenweite ansieht? Die sich mit „internationalen“ (richtig: antinationalen-vaterlandslosen) Gesinnung geradezu brüsten? Die ein antideutsches Heerlager bilden, um die deutschgesinnten und deutschgeborenen Schüler hinauszubeißen?	Wir hatten in Weimar eine Künstlerschar, auf die wir stolz sein konnten, die nicht durch Cliquenwirtschaft sich einen Namen gemacht hatten, die nicht der Klüngel trug, sondern die sich durch ihre Leistungen einen Namen zu machen verstanden hatten, und nicht etwa nur in Weimar, sondern in der ganzen Kunstwelt und die getragen wurden durch ihr künstlerisches Ansehen, das sie in der Stadt und überall genossen. Wo sind sie hin?  Fassen wir zum Beispiel einmal unsere vormals im allerbesten Rufe stehende Kunstschule ins Auge. Wurde sie früher geleitet von Künstlern, die sich auf Grund hervorragender Leistungen einen allenthalben geachteten Namen erworben hatten, so steht sie jetzt unter der Leitung eines selbst in Künstlerkreisen fast völlig unbekannten Herrn, der Architekt ist oder war. […] Er hat, wie man hört, zunächst nur das eine erreicht, daß sich unsere bekannten Künstler fast ganz zurückgezogen haben. […] Aber auch ein großer Teil der Schüler, die bei der im „Bauhaus“ jetzt beliebten Methode keine künstlerische Förderung mehr finden, bäumen sich gegen die dort herrschenden Zustände auf. Ist es denn aber auch glaublich, daß Schülern die Ateliers sozusagen gesperrt werden, weil man diese Ateliers als Schlafräume für Ausländer braucht? Ist es denn glaublich, daß in dem Schülerrat unserer Weimarischen Kunstschule die Meinung von Ausländern maßgebend ist? Leute, denen man ihre undeutsche Abstammung (Galizien? Slowakei?) auf Meilenweite ansieht? Die sich mit „internationalen“ (richtig: antinationalen-vaterlandslosen) Gesinnung geradezu brüsten? Die ein antideutsches Heerlager bilden, um die deutschgesinnten und deutschgeborenen Schüler hinauszubeißen? Und das alles unter den Augen der Leitung, die nervös wird, wenn ein Schüler in öffentlicher Versammlung und durchaus unpolitisch sein Deutschtum betont?, also vom Recht des freien Staatsbürgers im freien Staat bescheiden genug Gebraucht macht. Ist es denn nur glaublich, daß hier in Weimar, der Stadt Schillers und Goethes, Ausländern, die eine in dieser für alle Stände bitter schweren Zeit geradezu als verbrecherisch zu bezeichnende Propaganda gegen deutsche Kunst und deutsches Wesen treiben, allerhand Erleichterungen (freies Studium, freie Wohnung, Freitische) gewährt werden oder zu verschaffen angestrebt wird, während unseren deutschen Kunstjüngern, die z.T. im Felde für unser Vaterland gekämpft und geblutet haben, die ihnen etwa bewilligten kärglichen Erleichterungen genommen werden sollen, wenn man ihnen derlei Erleichterungen überhaut zugesteht? […] […] es unterliegt nach alledem, was man erlebt und festzustellen sich genötigt sieht, keinem Zweifel, daß im „Bauhaus“ ein Geist gepflegt wird, der ebenso undeutsch wie unkünstlerisch anmutet. Und dagegen muß endlich offen Front gemacht werden! Wir wollen diese Umtriebe nicht! Wir wollen diese den Ruf Weimars als Kunststadt und Kulturstätte zerstörenden Machenschaften nicht länger dulden!			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 529ff.	Quelle: Weimarische Landeszeitung Deutschland Nr. 347/1919 vom 19. Dezember 1919.	
Externe	12/19/19	Leonhard Schrickel	Artikel von Leonhard Schrickel in der Weimarischen Landeszeitung Deutschland vom 19. Dezember 1919	Ist es denn nur glaublich, daß hier in Weimar, der Stadt Schillers und Goethes, Ausländern, die eine in dieser für alle Stände bitter schweren Zeit geradezu als verbrecherisch zu bezeichnende Propaganda gegen deutsche Kunst und deutsches Wesen treiben, allerhand Erleichterungen (freies Studium, freie Wohnung, Freitische) gewährt werden oder zu verschaffen angestrebt wird, während unseren deutschen Kunstjüngern, die z.T. im Felde für unser Vaterland gekämpft und geblutet haben, die ihnen etwa bewilligten kärglichen Erleichterungen genommen werden sollen, wenn man ihnen derlei Erleichterungen überhaut zugesteht?	Wir hatten in Weimar eine Künstlerschar, auf die wir stolz sein konnten, die nicht durch Cliquenwirtschaft sich einen Namen gemacht hatten, die nicht der Klüngel trug, sondern die sich durch ihre Leistungen einen Namen zu machen verstanden hatten, und nicht etwa nur in Weimar, sondern in der ganzen Kunstwelt und die getragen wurden durch ihr künstlerisches Ansehen, das sie in der Stadt und überall genossen. Wo sind sie hin?  Fassen wir zum Beispiel einmal unsere vormals im allerbesten Rufe stehende Kunstschule ins Auge. Wurde sie früher geleitet von Künstlern, die sich auf Grund hervorragender Leistungen einen allenthalben geachteten Namen erworben hatten, so steht sie jetzt unter der Leitung eines selbst in Künstlerkreisen fast völlig unbekannten Herrn, der Architekt ist oder war. […] Er hat, wie man hört, zunächst nur das eine erreicht, daß sich unsere bekannten Künstler fast ganz zurückgezogen haben. […] Aber auch ein großer Teil der Schüler, die bei der im „Bauhaus“ jetzt beliebten Methode keine künstlerische Förderung mehr finden, bäumen sich gegen die dort herrschenden Zustände auf. Ist es denn aber auch glaublich, daß Schülern die Ateliers sozusagen gesperrt werden, weil man diese Ateliers als Schlafräume für Ausländer braucht? Ist es denn glaublich, daß in dem Schülerrat unserer Weimarischen Kunstschule die Meinung von Ausländern maßgebend ist? Leute, denen man ihre undeutsche Abstammung (Galizien? Slowakei?) auf Meilenweite ansieht? Die sich mit „internationalen“ (richtig: antinationalen-vaterlandslosen) Gesinnung geradezu brüsten? Die ein antideutsches Heerlager bilden, um die deutschgesinnten und deutschgeborenen Schüler hinauszubeißen? Und das alles unter den Augen der Leitung, die nervös wird, wenn ein Schüler in öffentlicher Versammlung und durchaus unpolitisch sein Deutschtum betont?, also vom Recht des freien Staatsbürgers im freien Staat bescheiden genug Gebraucht macht. Ist es denn nur glaublich, daß hier in Weimar, der Stadt Schillers und Goethes, Ausländern, die eine in dieser für alle Stände bitter schweren Zeit geradezu als verbrecherisch zu bezeichnende Propaganda gegen deutsche Kunst und deutsches Wesen treiben, allerhand Erleichterungen (freies Studium, freie Wohnung, Freitische) gewährt werden oder zu verschaffen angestrebt wird, während unseren deutschen Kunstjüngern, die z.T. im Felde für unser Vaterland gekämpft und geblutet haben, die ihnen etwa bewilligten kärglichen Erleichterungen genommen werden sollen, wenn man ihnen derlei Erleichterungen überhaut zugesteht? […] […] es unterliegt nach alledem, was man erlebt und festzustellen sich genötigt sieht, keinem Zweifel, daß im „Bauhaus“ ein Geist gepflegt wird, der ebenso undeutsch wie unkünstlerisch anmutet. Und dagegen muß endlich offen Front gemacht werden! Wir wollen diese Umtriebe nicht! Wir wollen diese den Ruf Weimars als Kunststadt und Kulturstätte zerstörenden Machenschaften nicht länger dulden!			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 529ff.	Quelle: Weimarische Landeszeitung Deutschland Nr. 347/1919 vom 19. Dezember 1919.	
Bauhaus-Akteure	12/16/19	Walter Gropius	Walter Gropius an Max Osborn am 16. Dezember 1919	An und für sich begrüße ich die Klärung der Atmosphäre. Es besteht nur die große Gefahr, daß unser Budget im Landtag zerpflückt wird, wenn systematisch von der altdeutschen reaktionären Clique, die hier recht dick und rund ist, dagegen Sturm gelaufen wird.	Das blöde Spießertum in Weimar hat uns den Fehdehandschuh hingeworfen und versucht, eine große Stimmungshetze gegen uns zu machen. Wir haben den Kampf aufgenommen und in einer Versammlung, die geradezu grotesk zu nennen war, gelang es mir, alle Lacher auf meine Seite zu bekommen. Es wird aber weiter in der Presse unterminiert. […] An und für sich begrüße ich die Klärung der Atmosphäre. Es besteht nur die große Gefahr, daß unser Budget im Landtag zerpflückt wird, wenn systematisch von der altdeutschen reaktionären Clique, die hier recht dick und rund ist, dagegen Sturm gelaufen wird.			Karl-Heinz Hüter, Das Bauhaus in Weimar. Studie zur gesellschaftspolitischen Geschichte einer deutschen Kunstschule, Berlin 1979, S. 213.		
Externe	12/19/19	Leonhard Schrickel	Artikel von Leonhard Schrickel in der Weimarischen Landeszeitung Deutschland vom 19. Dezember 1919	[…] es unterliegt nach alledem, was man erlebt und festzustellen sich genötigt sieht, keinem Zweifel, daß im „Bauhaus“ ein Geist gepflegt wird, der ebenso undeutsch wie unkünstlerisch anmutet. Und dagegen muß endlich offen Front gemacht werden!	Wir hatten in Weimar eine Künstlerschar, auf die wir stolz sein konnten, die nicht durch Cliquenwirtschaft sich einen Namen gemacht hatten, die nicht der Klüngel trug, sondern die sich durch ihre Leistungen einen Namen zu machen verstanden hatten, und nicht etwa nur in Weimar, sondern in der ganzen Kunstwelt und die getragen wurden durch ihr künstlerisches Ansehen, das sie in der Stadt und überall genossen. Wo sind sie hin?  Fassen wir zum Beispiel einmal unsere vormals im allerbesten Rufe stehende Kunstschule ins Auge. Wurde sie früher geleitet von Künstlern, die sich auf Grund hervorragender Leistungen einen allenthalben geachteten Namen erworben hatten, so steht sie jetzt unter der Leitung eines selbst in Künstlerkreisen fast völlig unbekannten Herrn, der Architekt ist oder war. […] Er hat, wie man hört, zunächst nur das eine erreicht, daß sich unsere bekannten Künstler fast ganz zurückgezogen haben. […] Aber auch ein großer Teil der Schüler, die bei der im „Bauhaus“ jetzt beliebten Methode keine künstlerische Förderung mehr finden, bäumen sich gegen die dort herrschenden Zustände auf. Ist es denn aber auch glaublich, daß Schülern die Ateliers sozusagen gesperrt werden, weil man diese Ateliers als Schlafräume für Ausländer braucht? Ist es denn glaublich, daß in dem Schülerrat unserer Weimarischen Kunstschule die Meinung von Ausländern maßgebend ist? Leute, denen man ihre undeutsche Abstammung (Galizien? Slowakei?) auf Meilenweite ansieht? Die sich mit „internationalen“ (richtig: antinationalen-vaterlandslosen) Gesinnung geradezu brüsten? Die ein antideutsches Heerlager bilden, um die deutschgesinnten und deutschgeborenen Schüler hinauszubeißen? Und das alles unter den Augen der Leitung, die nervös wird, wenn ein Schüler in öffentlicher Versammlung und durchaus unpolitisch sein Deutschtum betont?, also vom Recht des freien Staatsbürgers im freien Staat bescheiden genug Gebraucht macht. Ist es denn nur glaublich, daß hier in Weimar, der Stadt Schillers und Goethes, Ausländern, die eine in dieser für alle Stände bitter schweren Zeit geradezu als verbrecherisch zu bezeichnende Propaganda gegen deutsche Kunst und deutsches Wesen treiben, allerhand Erleichterungen (freies Studium, freie Wohnung, Freitische) gewährt werden oder zu verschaffen angestrebt wird, während unseren deutschen Kunstjüngern, die z.T. im Felde für unser Vaterland gekämpft und geblutet haben, die ihnen etwa bewilligten kärglichen Erleichterungen genommen werden sollen, wenn man ihnen derlei Erleichterungen überhaut zugesteht? […] […] es unterliegt nach alledem, was man erlebt und festzustellen sich genötigt sieht, keinem Zweifel, daß im „Bauhaus“ ein Geist gepflegt wird, der ebenso undeutsch wie unkünstlerisch anmutet. Und dagegen muß endlich offen Front gemacht werden! Wir wollen diese Umtriebe nicht! Wir wollen diese den Ruf Weimars als Kunststadt und Kulturstätte zerstörenden Machenschaften nicht länger dulden!			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 529ff.	Quelle: Weimarische Landeszeitung Deutschland Nr. 347/1919 vom 19. Dezember 1919.	
Bauhaus-Akteure	12/23/19	Walter Gropius	Niederschrift von Walter Gropius zur Entstehung der am 23. Dezember 1919 veröffentlichten Erklärung des Meisterrates des Staatlichen Bauhauses vom Dezember 1919	Am Sonnabend, den 20 Dezember telephonierte mich vormittags Exzellenz Paulssen an, ob ich die Artikel von Leonhard Schrickel in der „Deutschland“ gelesen habe. Ich bejahte das […]. Paulssen erklärte, er freue sich, daß ich die Angriffe gleich so energisch erwidern wolle, er halte es auch für notwendig, daß es schnell geschehe.	Am Sonnabend, den 20 Dezember telephonierte mich vormittags Exzellenz Paulssen an, ob ich die Artikel von Leonhard Schrickel in der „Deutschland“ gelesen habe. Ich bejahte das […]. Paulssen erklärte, er freue sich, daß ich die Angriffe gleich so energisch erwidern wolle, er halte es auch für notwendig, daß es schnell geschehe.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 541f.	Thüringisches Hauptsaatsarchiv Weimar, Staatliches Bauhaus Weimar Nr. 7, Bl. 125-127.	
Externe	12/19/19	Leonhard Schrickel	Artikel von Leonhard Schrickel in der Weimarischen Landeszeitung Deutschland vom 19. Dezember 1919	Wir wollen diese Umtriebe nicht! Wir wollen diese den Ruf Weimars als Kunststadt und Kulturstätte zerstörenden Machenschaften nicht länger dulden!	Wir hatten in Weimar eine Künstlerschar, auf die wir stolz sein konnten, die nicht durch Cliquenwirtschaft sich einen Namen gemacht hatten, die nicht der Klüngel trug, sondern die sich durch ihre Leistungen einen Namen zu machen verstanden hatten, und nicht etwa nur in Weimar, sondern in der ganzen Kunstwelt und die getragen wurden durch ihr künstlerisches Ansehen, das sie in der Stadt und überall genossen. Wo sind sie hin?  Fassen wir zum Beispiel einmal unsere vormals im allerbesten Rufe stehende Kunstschule ins Auge. Wurde sie früher geleitet von Künstlern, die sich auf Grund hervorragender Leistungen einen allenthalben geachteten Namen erworben hatten, so steht sie jetzt unter der Leitung eines selbst in Künstlerkreisen fast völlig unbekannten Herrn, der Architekt ist oder war. […] Er hat, wie man hört, zunächst nur das eine erreicht, daß sich unsere bekannten Künstler fast ganz zurückgezogen haben. […] Aber auch ein großer Teil der Schüler, die bei der im „Bauhaus“ jetzt beliebten Methode keine künstlerische Förderung mehr finden, bäumen sich gegen die dort herrschenden Zustände auf. Ist es denn aber auch glaublich, daß Schülern die Ateliers sozusagen gesperrt werden, weil man diese Ateliers als Schlafräume für Ausländer braucht? Ist es denn glaublich, daß in dem Schülerrat unserer Weimarischen Kunstschule die Meinung von Ausländern maßgebend ist? Leute, denen man ihre undeutsche Abstammung (Galizien? Slowakei?) auf Meilenweite ansieht? Die sich mit „internationalen“ (richtig: antinationalen-vaterlandslosen) Gesinnung geradezu brüsten? Die ein antideutsches Heerlager bilden, um die deutschgesinnten und deutschgeborenen Schüler hinauszubeißen? Und das alles unter den Augen der Leitung, die nervös wird, wenn ein Schüler in öffentlicher Versammlung und durchaus unpolitisch sein Deutschtum betont?, also vom Recht des freien Staatsbürgers im freien Staat bescheiden genug Gebraucht macht. Ist es denn nur glaublich, daß hier in Weimar, der Stadt Schillers und Goethes, Ausländern, die eine in dieser für alle Stände bitter schweren Zeit geradezu als verbrecherisch zu bezeichnende Propaganda gegen deutsche Kunst und deutsches Wesen treiben, allerhand Erleichterungen (freies Studium, freie Wohnung, Freitische) gewährt werden oder zu verschaffen angestrebt wird, während unseren deutschen Kunstjüngern, die z.T. im Felde für unser Vaterland gekämpft und geblutet haben, die ihnen etwa bewilligten kärglichen Erleichterungen genommen werden sollen, wenn man ihnen derlei Erleichterungen überhaut zugesteht? […] […] es unterliegt nach alledem, was man erlebt und festzustellen sich genötigt sieht, keinem Zweifel, daß im „Bauhaus“ ein Geist gepflegt wird, der ebenso undeutsch wie unkünstlerisch anmutet. Und dagegen muß endlich offen Front gemacht werden! Wir wollen diese Umtriebe nicht! Wir wollen diese den Ruf Weimars als Kunststadt und Kulturstätte zerstörenden Machenschaften nicht länger dulden!			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 529ff.	Quelle: Weimarische Landeszeitung Deutschland Nr. 347/1919 vom 19. Dezember 1919.	
Externe	12/19/19	Weimarer Bürger und Künstler	Eingabe Weimarer Bürger und Künstler zum Staatlichen Bauhaus an das Staatsministerium des Freistaates Sachsen-Weimar-Eisenach vom 19. Dezember 1919	Über das staatliche Bauhaus, die frühere Kunsthochschule in Weimar, und die auf ihm herrschenden Zustände, treten mit immer größerer Bestimmtheit Gerüchte auf, die geeignet sind, alle wahren Freunde des Instituts und der Stadt Weimar aufs tiefste zu beunruhigen […].	Über das staatliche Bauhaus, die frühere Kunsthochschule in Weimar, und die auf ihm herrschenden Zustände, treten mit immer größerer Bestimmtheit Gerüchte auf, die geeignet sind, alle wahren Freunde des Instituts und der Stadt Weimar aufs tiefste zu beunruhigen, und es ihnen zur gebieterischen Pflicht machen, unbedingte Klärung dieser Gerüchte beizuführen.  Was die Leitung angeht, so wird behauptet, daß sie zielbewußt daraufhin arbeite, das Bauhaus seines Charakters als Kunstinstitut immer mehr zu entkleiden und es zu einem Betriebe zu gestalten, der schließlich nur noch der Ausbildung gehobener Handwerker dienen soll. Die ganze Überlieferung des Kunstinstituts werde über Bord geworfen und mit geflissentlich zur Schau getragener Verachtung werde alles behandelt, worauf früher Weimar stolz war und was über die Grenzen unseres Vaterlandes hinaus hohe Anerkennung gefunden hat. Mit in den Gerüchten wiedergegebenen einzelnen Tatsachen kann jederzeit gedient werden.  Es würde fernerhin von Herrn Gropius, dem Leiter des Bauhauses, behauptet, daß er due Leitung des ihm anvertrauten Kunstinstitut in einer Weise handhabe, die mit den Grundsätzen der Objektivität und Gerechtigkeit unvereinbar sei. Insbesondere wird Herrn Gropius einseitige Begünstigung fremdstämmiger Elemente zum Vorwurf gemacht, unter der der größte Teil der Schüler deutschen Stammes zu leiden hätten. […]  Was die allgemeinen Zustände am Bauhaus betrifft, so wird behauptet, daß die eben erwähnten fremdstämmigen Elemente sich in einer höchst ungebührlichen Weise breit machen und in jeder Beziehung das Bauhaus nach ihren Ideen zu leiten und zu beherrschen trachten, daß weiterhin in politischer Beziehung Strömungen am Bauhaus vorherrschend wären, deren Vorherrschaft bei aller Achtung vor der politischen Meinungsfreiheit eine große Anzahl Vertreter kommunistischer-spartakistischer Bestrebungen am Bauhaus vorhanden seien, die allerhand Propaganda für ihre destruktive Anschauungen machen.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 531ff.	Thüringisches Hauptsaatsarchiv Weimar, Staatsministerium, Departement des Kultus Nr. 276, Bl. 6-7.	
